title,area,station1,station2,station3,building_age,stories_tall,floor,price,administrative_cost,deposit,gratuity,rooms,sq_meters,link
西武多摩湖線 一橋学園駅 3階建 築31年,東京都小平市鈴木町１,西武多摩湖線/一橋学園駅 歩13分,西武新宿線/小平駅 歩23分,西武多摩湖線/青梅街道駅 歩27分,31.0,3.0,2.0,7300.0,2000.0,7300.0,7300.0,2.0,54.0,https://suumo.jp/chintai/jnc_000055794318/?bc=100186944610
ベル　フィオーレ,東京都青梅市野上町４,ＪＲ青梅線/河辺駅 歩11分,ＪＲ青梅線/小作駅 歩24分,ＪＲ青梅線/東青梅駅 歩24分,6.0,3.0,2.0,6600.0,2000.0,0.0,6600.0,1.0,41.27,https://suumo.jp/chintai/jnc_000055405984/?bc=100185546611
ベル　フィオーレ,東京都青梅市野上町４,ＪＲ青梅線/河辺駅 歩11分,ＪＲ青梅線/小作駅 歩24分,ＪＲ青梅線/東青梅駅 歩24分,6.0,3.0,2.0,7100.0,2000.0,0.0,7100.0,1.0,52.99,https://suumo.jp/chintai/jnc_000055593240/?bc=100186261445
東京メトロ東西線 早稲田駅 10階建 築16年,東京都文京区関口１,東京メトロ東西線/早稲田駅 歩7分,東京メトロ有楽町線/江戸川橋駅 歩9分,東京メトロ副都心線/雑司が谷駅 歩17分,16.0,10.0,6.0,7900.0,6000.0,0.0,7900.0,1.0,19.38,https://suumo.jp/chintai/jnc_000055785158/?bc=100186932753
ｆｌｅｕｒａｇｅ（フルラージュ）,東京都江戸川区松島２,ＪＲ総武線/新小岩駅 歩15分,ＪＲ総武線/平井駅 歩30分,,4.0,3.0,2.0,11700.0,3000.0,11700.0,11700.0,2.0,51.07,https://suumo.jp/chintai/jnc_000055735816/?bc=100186731625
ＪＲ中央線 立川駅 4階建 築32年,東京都立川市曙町２,ＪＲ中央線/立川駅 歩8分,多摩都市モノレール/立川北駅 歩7分,ＪＲ南武線/西国立駅 歩15分,32.0,4.0,2.0,7000.0,2000.0,7000.0,0.0,1.0,30.0,https://suumo.jp/chintai/jnc_000054788008/?bc=100182723292
ＪＲ中央線 立川駅 4階建 築32年,東京都立川市曙町２,ＪＲ中央線/立川駅 歩8分,多摩都市モノレール/立川北駅 歩7分,ＪＲ南武線/西国立駅 歩15分,32.0,4.0,2.0,7000.0,2000.0,7000.0,0.0,1.0,28.9,https://suumo.jp/chintai/jnc_000055760000/?bc=100186919865
ル・ヴォル,東京都あきる野市二宮,ＪＲ五日市線/東秋留駅 歩5分,,,0.0,2.0,2.0,6100.0,2000.0,6100.0,0.0,1.0,23.13,https://suumo.jp/chintai/jnc_000055794390/?bc=100187000397
プラシード,東京都江戸川区平井６,ＪＲ総武線/平井駅 歩12分,東武亀戸線/東あずま駅 歩20分,ＪＲ総武線/新小岩駅 歩22分,5.0,3.0,3.0,10400.0,3000.0,0.0,10400.0,1.0,41.25,https://suumo.jp/chintai/jnc_000055330716/?bc=100185236686
プラシード,東京都江戸川区平井６,ＪＲ総武線/平井駅 歩12分,東武亀戸線/東あずま駅 歩20分,ＪＲ総武線/新小岩駅 歩22分,5.0,3.0,3.0,10500.0,3000.0,0.0,10500.0,1.0,41.25,https://suumo.jp/chintai/jnc_000055750661/?bc=100186886883
邦友ハウス,東京都江戸川区篠崎町１,都営新宿線/篠崎駅 歩8分,ＪＲ総武線/小岩駅 バス14分 (バス停)本郷花街道 歩2分,ＪＲ総武線/新小岩駅 バス25分 (バス停)本郷 歩4分,32.0,2.0,1.0,6700.0,4000.0,6700.0,0.0,2.0,36.6,https://suumo.jp/chintai/jnc_000031757341/?bc=100181791325
邦友ハウス,東京都江戸川区篠崎町１,都営新宿線/篠崎駅 歩8分,ＪＲ総武線/小岩駅 バス14分 (バス停)本郷花街道 歩2分,ＪＲ総武線/新小岩駅 バス25分 (バス停)本郷 歩4分,32.0,2.0,1.0,6900.0,4000.0,6900.0,0.0,2.0,39.6,https://suumo.jp/chintai/jnc_000055759958/?bc=100186876751
ウィンザー篠崎,東京都江戸川区上篠崎３,都営新宿線/篠崎駅 歩11分,都営新宿線/瑞江駅 歩36分,京成本線/江戸川駅 歩39分,27.0,3.0,1.0,8300.0,3000.0,0.0,6000.0,2.0,39.66,https://suumo.jp/chintai/jnc_000054838906/?bc=100182994634
ウィンザー篠崎,東京都江戸川区上篠崎３,都営新宿線/篠崎駅 歩11分,都営新宿線/瑞江駅 歩36分,京成本線/江戸川駅 歩39分,27.0,3.0,1.0,8400.0,3000.0,0.0,6000.0,2.0,39.66,https://suumo.jp/chintai/jnc_000055636424/?bc=100186457399
カーサアゼリア,東京都青梅市梅郷６,ＪＲ青梅線/石神前駅 歩10分,ＪＲ青梅線/日向和田駅 歩17分,ＪＲ青梅線/二俣尾駅 歩23分,23.0,2.0,1.0,4800.0,2000.0,0.0,0.0,2.0,53.58,https://suumo.jp/chintai/jnc_000055786466/?bc=100186928566
フローラ稲城Ｂ,東京都稲城市東長沼,京王相模原線/稲城駅 歩6分,ＪＲ南武線/稲城長沼駅 歩16分,京王相模原線/京王よみうりランド駅 歩23分,6.0,2.0,1.0,12600.0,4000.0,12600.0,12600.0,3.0,85.45,https://suumo.jp/chintai/jnc_000055765894/?bc=100125356462
パレシャルマン,東京都足立区東和１,東京メトロ千代田線/綾瀬駅 歩12分,ＪＲ常磐線/亀有駅 歩15分,東京メトロ千代田線/北綾瀬駅 歩20分,26.0,9.0,5.0,10000.0,10000.0,10000.0,0.0,3.0,56.0,https://suumo.jp/chintai/jnc_000055779603/?bc=100186898371
パレシャルマン,東京都足立区東和１,東京メトロ千代田線/綾瀬駅 歩12分,ＪＲ常磐線/亀有駅 歩15分,東京メトロ千代田線/北綾瀬駅 歩20分,26.0,9.0,5.0,10300.0,10000.0,10300.0,0.0,2.0,56.0,https://suumo.jp/chintai/jnc_000055477710/?bc=100181338365
西武新宿線 東村山駅 2階建 築22年,東京都東村山市野口町３,西武新宿線/東村山駅 歩15分,西武西武園線/西武園駅 歩13分,西武多摩湖線/西武遊園地駅 歩20分,22.0,2.0,2.0,8000.0,3000.0,8000.0,0.0,3.0,56.8,https://suumo.jp/chintai/jnc_000054966156/?bc=100140897269
西武新宿線 東村山駅 2階建 築22年,東京都東村山市野口町３,西武新宿線/東村山駅 歩15分,西武西武園線/西武園駅 歩13分,西武多摩湖線/西武遊園地駅 歩20分,22.0,2.0,2.0,9700.0,3000.0,9700.0,0.0,3.0,56.8,https://suumo.jp/chintai/jnc_000045379253/?bc=100166190792
ヴェルドミール玉川学園II,東京都町田市玉川学園５,小田急線/玉川学園前駅 歩8分,小田急線/町田駅 車10分(3.2km),小田急線/鶴川駅 車12分(3.5km),13.0,2.0,1.0,6000.0,3000.0,0.0,0.0,1.0,27.33,https://suumo.jp/chintai/jnc_000042460434/?bc=100186871041
小田急線 玉川学園前駅 2階建 築13年,東京都町田市玉川学園５,小田急線/玉川学園前駅 歩8分,ＪＲ横浜線/町田駅 バス14分 (バス停)ゆうき山 歩9分,,13.0,2.0,1.0,6000.0,3000.0,0.0,0.0,1.0,27.33,https://suumo.jp/chintai/jnc_000042454127/?bc=100186888195
フォレスタM′s,東京都葛飾区東水元１,ＪＲ常磐線/金町駅 歩17分,つくばエクスプレス/八潮駅 バス15分 (バス停)水元公園 歩1分,京成金町線/京成金町駅 歩19分,5.0,3.0,3.0,6100.0,5000.0,6100.0,0.0,1.0,21.81,https://suumo.jp/chintai/jnc_000055779632/?bc=100186898364
ＫＵＲＡ～蔵～,東京都府中市清水が丘３,京王線/多磨霊園駅 歩3分,京王競馬場線/東府中駅 歩11分,西武多摩川線/白糸台駅 歩11分,19.0,3.0,3.0,10800.0,9000.0,21600.0,0.0,2.0,55.22,https://suumo.jp/chintai/jnc_000053121252/?bc=100174577049
DIPS北千住,東京都足立区千住宮元町,東京メトロ日比谷線/北千住駅 歩9分,京成本線/千住大橋駅 歩8分,東武伊勢崎線/牛田駅 歩17分,3.0,6.0,4.0,8950.0,8000.0,0.0,8950.0,1.0,25.8,https://suumo.jp/chintai/jnc_000054973800/?bc=100186601800
DIPS北千住,東京都足立区千住宮元町,東京メトロ日比谷線/北千住駅 歩9分,京成本線/千住大橋駅 歩8分,東武伊勢崎線/牛田駅 歩17分,3.0,6.0,4.0,8950.0,8000.0,0.0,8950.0,1.0,25.73,https://suumo.jp/chintai/jnc_000054973801/?bc=100184041489
DIPS北千住,東京都足立区千住宮元町,東京メトロ日比谷線/北千住駅 歩9分,京成本線/千住大橋駅 歩8分,東武伊勢崎線/牛田駅 歩17分,3.0,6.0,4.0,8950.0,8000.0,0.0,8950.0,1.0,25.73,https://suumo.jp/chintai/jnc_000054973799/?bc=100184041509
DIPS北千住,東京都足立区千住宮元町,東京メトロ日比谷線/北千住駅 歩9分,京成本線/千住大橋駅 歩8分,東武伊勢崎線/牛田駅 歩17分,3.0,6.0,4.0,13400.0,8000.0,0.0,13400.0,1.0,41.08,https://suumo.jp/chintai/jnc_000055545676/?bc=100186067740
ＪＲ青梅線 河辺駅 2階建 築9年,東京都青梅市河辺町１０,ＪＲ青梅線/河辺駅 歩3分,ＪＲ青梅線/東青梅駅 歩20分,ＪＲ青梅線/小作駅 歩23分,9.0,2.0,2.0,7400.0,3000.0,0.0,0.0,1.0,53.82,https://suumo.jp/chintai/jnc_000054361591/?bc=100186734364
京王相模原線 京王よみうりランド駅 2階建 築10年,東京都稲城市矢野口,京王相模原線/京王よみうりランド駅 歩5分,ＪＲ南武線/矢野口駅 歩15分,京王相模原線/京王稲田堤駅 歩18分,10.0,2.0,2.0,8900.0,3000.0,8900.0,0.0,2.0,53.75,https://suumo.jp/chintai/jnc_000031660138/?bc=100186886483
プリマ　ステラ,東京都稲城市矢野口,京王相模原線/京王よみうりランド駅 歩5分,ＪＲ南武線/矢野口駅 歩15分,,10.0,2.0,2.0,8900.0,3000.0,8900.0,0.0,2.0,53.75,https://suumo.jp/chintai/jnc_000031613072/?bc=100186854155
ヴィラ　シャルマンII,東京都稲城市百村,京王相模原線/稲城駅 歩10分,ＪＲ南武線/南多摩駅 歩15分,京王相模原線/若葉台駅 バス10分 (バス停)中の橋 歩3分,15.0,2.0,2.0,9300.0,4000.0,9300.0,0.0,2.0,63.43,https://suumo.jp/chintai/jnc_000055773068/?bc=100186871572
京王相模原線 稲城駅 2階建 築20年,東京都稲城市矢野口,京王相模原線/稲城駅 歩12分,京王相模原線/京王よみうりランド駅 歩10分,ＪＲ南武線/矢野口駅 歩20分,20.0,2.0,2.0,8500.0,3000.0,0.0,0.0,2.0,61.8,https://suumo.jp/chintai/jnc_000037138409/?bc=100186415636
ensoleille　アンソレイエ,東京都三鷹市下連雀６,ＪＲ中央線/吉祥寺駅 歩25分,ＪＲ中央線/三鷹駅 歩20分,京王井の頭線/井の頭公園駅 歩25分,33.0,2.0,1.0,7800.0,4000.0,7800.0,7800.0,1.0,30.66,https://suumo.jp/chintai/jnc_000055779777/?bc=100133188516
日神パレス立石第２,東京都葛飾区立石８,京成押上線/青砥駅 歩9分,京成押上線/京成立石駅 歩10分,京成本線/お花茶屋駅 歩23分,32.0,5.0,3.0,4500.0,4000.0,4500.0,0.0,1.0,18.28,https://suumo.jp/chintai/jnc_000055735727/?bc=100186934381
日神パレス立石第２,東京都葛飾区立石８,京成押上線/青砥駅 歩9分,京成押上線/京成立石駅 歩10分,京成本線/お花茶屋駅 歩23分,32.0,5.0,3.0,5000.0,5000.0,5000.0,5000.0,1.0,18.28,https://suumo.jp/chintai/jnc_000055153033/?bc=100184289108
日神パレス立石第２,東京都葛飾区立石８,京成押上線/青砥駅 歩9分,京成押上線/京成立石駅 歩10分,京成本線/お花茶屋駅 歩23分,32.0,5.0,3.0,5600.0,0.0,5600.0,5600.0,1.0,18.08,https://suumo.jp/chintai/jnc_000053463640/?bc=100165948432
上水南アパートメント,東京都小平市上水南町１,西武多摩湖線/一橋学園駅 歩9分,ＪＲ中央線/国分寺駅 バス10分 (バス停)桜堤 歩2分,西武国分寺線/恋ヶ窪駅 歩26分,7.0,5.0,1.0,7000.0,5000.0,7000.0,7000.0,1.0,30.04,https://suumo.jp/chintai/jnc_000055098755/?bc=100184222693
上水南アパートメント,東京都小平市上水南町１,西武多摩湖線/一橋学園駅 歩9分,ＪＲ中央線/国分寺駅 バス10分 (バス停)桜堤 歩2分,西武国分寺線/恋ヶ窪駅 歩26分,7.0,5.0,1.0,7800.0,5000.0,7800.0,7800.0,1.0,30.21,https://suumo.jp/chintai/jnc_000055772963/?bc=100186933901
西武多摩湖線 一橋学園駅 5階建 築7年,東京都小平市上水南町１,西武多摩湖線/一橋学園駅 歩9分,ＪＲ中央線/国分寺駅 歩24分,西武多摩湖線/青梅街道駅 歩21分,7.0,5.0,1.0,7000.0,5000.0,7000.0,7000.0,1.0,30.04,https://suumo.jp/chintai/jnc_000055098756/?bc=100184395048
西武多摩湖線 一橋学園駅 5階建 築7年,東京都小平市上水南町１,西武多摩湖線/一橋学園駅 歩9分,ＪＲ中央線/国分寺駅 歩24分,西武多摩湖線/青梅街道駅 歩21分,7.0,5.0,1.0,7800.0,5000.0,7800.0,7800.0,1.0,30.04,https://suumo.jp/chintai/jnc_000055779891/?bc=100186970526
西武多摩湖線 一橋学園駅 5階建 築7年,東京都小平市上水南町１,西武多摩湖線/一橋学園駅 歩9分,ＪＲ中央線/国分寺駅 歩24分,西武多摩湖線/青梅街道駅 歩21分,7.0,5.0,1.0,7800.0,5000.0,7800.0,7800.0,1.0,30.21,https://suumo.jp/chintai/jnc_000055779890/?bc=100186913656
レフィーニ西新小岩,東京都葛飾区西新小岩５,ＪＲ総武線/新小岩駅 歩19分,京成押上線/四ツ木駅 歩20分,,34.0,3.0,1.0,6200.0,3000.0,0.0,0.0,2.0,43.2,https://suumo.jp/chintai/jnc_000055754989/?bc=100175442790
レフィーニ西新小岩,東京都葛飾区西新小岩５,ＪＲ総武線/新小岩駅 歩19分,京成押上線/四ツ木駅 歩20分,,34.0,3.0,1.0,6700.0,3000.0,0.0,0.0,2.0,37.35,https://suumo.jp/chintai/jnc_000055754990/?bc=100167430043
レフィーニ西新小岩,東京都葛飾区西新小岩５,ＪＲ総武線/新小岩駅 歩19分,京成押上線/四ツ木駅 歩20分,,34.0,3.0,1.0,7700.0,3000.0,0.0,0.0,2.0,37.35,https://suumo.jp/chintai/jnc_000053262026/?bc=100155565216
桜荘,東京都板橋区双葉町,東武東上線/中板橋駅 歩7分,都営三田線/板橋本町駅 歩10分,東武東上線/大山駅 歩13分,13.0,2.0,1.0,10700.0,3000.0,10700.0,10700.0,2.0,49.07,https://suumo.jp/chintai/jnc_000055742780/?bc=100186826321
フォンティーヌIII,東京都稲城市矢野口,京王相模原線/京王よみうりランド駅 歩10分,ＪＲ南武線/矢野口駅 歩15分,京王相模原線/稲城駅 歩10分,20.0,2.0,2.0,8500.0,3000.0,0.0,0.0,2.0,61.8,https://suumo.jp/chintai/jnc_000037138408/?bc=100186271927
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,8700.0,8000.0,8700.0,8700.0,1.0,25.72,https://suumo.jp/chintai/jnc_000055735598/?bc=100186941139
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,8800.0,8000.0,8800.0,8800.0,1.0,28.74,https://suumo.jp/chintai/jnc_000055735595/?bc=100185153898
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,8800.0,8000.0,8800.0,8800.0,1.0,25.52,https://suumo.jp/chintai/jnc_000055735606/?bc=100185153876
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,8850.0,8000.0,8850.0,8850.0,1.0,25.52,https://suumo.jp/chintai/jnc_000055735609/?bc=100185153888
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,8900.0,8000.0,8900.0,8900.0,1.0,25.52,https://suumo.jp/chintai/jnc_000055735613/?bc=100185153903
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,8950.0,8000.0,8950.0,8950.0,1.0,25.52,https://suumo.jp/chintai/jnc_000055735617/?bc=100185153890
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,9000.0,8000.0,9000.0,9000.0,1.0,25.52,https://suumo.jp/chintai/jnc_000055735592/?bc=100185153867
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,9100.0,8000.0,9100.0,9100.0,1.0,28.74,https://suumo.jp/chintai/jnc_000055735611/?bc=100186626864
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,9100.0,8000.0,9100.0,9100.0,1.0,28.74,https://suumo.jp/chintai/jnc_000055735615/?bc=100186722962
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,9150.0,8000.0,9150.0,9150.0,1.0,28.74,https://suumo.jp/chintai/jnc_000055735612/?bc=100186722972
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,9150.0,8000.0,9150.0,9150.0,1.0,28.74,https://suumo.jp/chintai/jnc_000055735616/?bc=100185153894
ディアレイシャス北千住,東京都足立区千住１,東京メトロ千代田線/北千住駅 歩7分,京成本線/千住大橋駅 歩8分,京成本線/京成関屋駅 歩16分,0.0,11.0,3.0,9200.0,8000.0,9200.0,9200.0,1.0,28.74,https://suumo.jp/chintai/jnc_000055735591/?bc=100185153872
桜荘,東京都板橋区双葉町,東武東上線/中板橋駅 歩7分,都営三田線/板橋本町駅 歩10分,東武東上線/大山駅 歩13分,13.0,2.0,1.0,10700.0,3000.0,10700.0,10700.0,2.0,49.07,https://suumo.jp/chintai/jnc_000055742780/?bc=100186826321
エルディム鶴川,東京都町田市大蔵町,小田急線/鶴川駅 歩20分,,,24.0,2.0,1.0,6800.0,3500.0,0.0,0.0,3.0,55.0,https://suumo.jp/chintai/jnc_000038502151/?bc=100186681542
エルディム鶴川,東京都町田市大蔵町,小田急線/鶴川駅 歩20分,,,24.0,2.0,1.0,7200.0,3500.0,0.0,0.0,3.0,55.0,https://suumo.jp/chintai/jnc_000054685161/?bc=100185991816
ブリーズ千石,東京都文京区千石４,都営三田線/千石駅 歩5分,ＪＲ山手線/巣鴨駅 歩11分,東京メトロ丸ノ内線/新大塚駅 歩16分,13.0,2.0,1.0,7900.0,3000.0,7900.0,7900.0,1.0,20.01,https://suumo.jp/chintai/jnc_000054168162/?bc=100179018529
ブリーズ千石,東京都文京区千石４,都営三田線/千石駅 歩5分,ＪＲ山手線/巣鴨駅 歩11分,東京メトロ丸ノ内線/新大塚駅 歩16分,13.0,2.0,1.0,7900.0,4000.0,7900.0,7900.0,1.0,20.01,https://suumo.jp/chintai/jnc_000054039946/?bc=100178372023
ブリーズ千石,東京都文京区千石４,都営三田線/千石駅 歩5分,ＪＲ山手線/巣鴨駅 歩11分,東京メトロ丸ノ内線/新大塚駅 歩16分,13.0,2.0,1.0,8100.0,3000.0,8100.0,8100.0,1.0,20.76,https://suumo.jp/chintai/jnc_000054168163/?bc=100179018400
ブリーズ千石,東京都文京区千石４,都営三田線/千石駅 歩5分,ＪＲ山手線/巣鴨駅 歩11分,東京メトロ丸ノ内線/新大塚駅 歩16分,13.0,2.0,1.0,8100.0,4000.0,8100.0,8100.0,1.0,20.76,https://suumo.jp/chintai/jnc_000054039947/?bc=100174438067
リブリ・アライ,東京都江戸川区東葛西６,東京メトロ東西線/葛西駅 歩9分,東京メトロ東西線/浦安駅 歩20分,ＪＲ京葉線/葛西臨海公園駅 車9分(3.7km),6.0,2.0,2.0,7200.0,4000.0,7200.0,7200.0,1.0,26.49,https://suumo.jp/chintai/jnc_000041236040/?bc=100186934408
テラスクレセント,東京都府中市日新町４,ＪＲ南武線/西府駅 歩15分,ＪＲ南武線/谷保駅 歩20分,京王線/中河原駅 歩27分,22.0,2.0,2.0,12500.0,0.0,12500.0,12500.0,3.0,89.43,https://suumo.jp/chintai/jnc_000036987430/?bc=100172277944
ＪＲ五日市線 武蔵増戸駅 2階建 築29年,東京都あきる野市伊奈,ＪＲ五日市線/武蔵増戸駅 歩7分,ＪＲ五日市線/武蔵引田駅 歩25分,,29.0,2.0,2.0,4300.0,3000.0,0.0,0.0,2.0,30.0,https://suumo.jp/chintai/jnc_000051240148/?bc=100186829943
